8.15E-05	0.0057867	6.31E-06	2.07E-02	1.45E-05
6.82E-05	0.0070214	6.19E-06	2.01E-02	1.48E-05
0.00014672	0.010042	6.10E-06	1.48E-02	1.46E-05
0.00017731	0.010661	5.98E-06	1.12E-02	2.48E-05
9.31E-05	0.0044886	-4.13E-06	1.02E-02	2.46E-05
3.46E-05	0.0027529	-4.14E-06	8.18E-03	2.48E-05
2.44E-05	0.0057784	-4.19E-06	6.75E-03	2.46E-05
4.98E-07	0.00047351	-1.46E-05	9.11E-03	2.47E-05
-7.63E-05	-0.0099924	-1.45E-05	1.34E-02	1.40E-05
-9.26E-05	-0.018756	-1.44E-05	1.72E-02	1.44E-05
-2.60E-05	-0.023063	-1.43E-05	1.57E-02	3.46E-06
1.35E-05	-0.023011	-3.45E-06	9.50E-03	3.89E-06
1.61E-05	-0.025525	7.46E-06	-1.69E-04	3.77E-06
5.30E-06	-0.030733	7.30E-06	-9.53E-03	4.18E-06
2.92E-05	-0.028552	7.20E-06	-1.44E-02	4.08E-06
2.67E-05	-0.016829	7.06E-06	-1.35E-02	4.47E-06
-5.49E-06	-0.0026992	6.95E-06	-9.56E-03	4.37E-06
-6.06E-06	0.0041195	6.80E-06	-6.04E-03	1.63E-05
-1.04E-06	0.010068	6.68E-06	-1.07E-03	1.61E-05
-9.81E-06	0.015047	6.54E-06	2.98E-03	1.64E-05
-5.54E-05	0.018784	6.44E-06	5.90E-03	1.61E-05
-6.77E-05	0.023848	6.28E-06	5.24E-03	1.64E-05
-2.71E-05	0.031219	6.19E-06	3.28E-03	1.61E-05
-8.97E-06	0.038367	6.04E-06	2.34E-03	1.64E-05
-2.84E-05	0.035486	-6.55E-06	6.15E-04	1.61E-05
-4.09E-05	0.023607	-6.51E-06	-1.74E-03	1.64E-05
-5.69E-05	0.013446	-6.53E-06	-2.19E-03	1.61E-05
-4.38E-05	0.0013736	-1.94E-05	5.44E-04	1.64E-05
1.82E-05	-0.0095045	-1.92E-05	7.99E-03	1.61E-05
1.19E-05	-1.61E-02	-1.90E-05	1.78E-02	1.64E-05
-3.37E-05	-0.015784	-5.70E-06	0.027717	1.60E-05
-1.52E-05	-0.010492	7.60E-06	3.32E-02	1.63E-05
2.70E-07	-0.011997	7.46E-06	3.48E-02	1.60E-05
-2.34E-05	-0.016193	7.29E-06	3.19E-02	2.72E-06
-5.94E-05	-0.01114	7.16E-06	2.81E-02	2.54E-06
-6.12E-05	0.00050528	7.00E-06	2.23E-02	3.00E-06
-1.65E-05	0.0054482	6.84E-06	1.62E-02	1.67E-05
-7.02E-06	-0.0010771	6.70E-06	7.72E-03	2.89E-06
-4.60E-05	-0.0067293	6.54E-06	-1.41E-03	2.73E-06
-8.34E-05	-0.0034225	-7.93E-06	-1.20E-02	1.75E-05
-0.00013132	-0.00056761	-7.88E-06	-2.29E-02	1.71E-05
-0.0001913	-0.00061573	-2.25E-05	-3.12E-02	3.20E-05
-9.40E-05	0.00027251	-3.70E-05	-3.49E-02	6.08E-05
4.91E-05	0.0059838	-0.00011089	-3.37E-02	7.54E-05
3.90E-05	0.011727	-0.00016935	-2.56E-02	0.0001192
-2.98E-06	0.0049322	-0.00018254	-1.62E-02	0.00019365
1.94E-05	-1.24E-02	-0.0002108	-8.68E-03	0.00020614
2.91E-05	-0.020106	-0.00017754	-1.92E-03	0.00018892
4.26E-06	-0.01455	-8.27E-05	2.75E-03	0.00023269
3.00E-05	-0.0065722	-8.19E-05	5.23E-03	0.00013653
6.64E-05	0.0037566	-6.50E-05	8.95E-03	8.78E-05
6.29E-05	0.016481	-4.86E-05	1.18E-02	0.00019809
8.18E-06	0.025987	-1.76E-04	1.47E-02	0.00024302
-2.82E-05	0.030302	-0.00052845	1.58E-02	0.00025673
-6.75E-06	0.026345	-0.00078062	1.39E-02	0.00054572
4.75E-05	0.015447	-0.00054147	1.17E-02	0.00087669
0.0001102	0.0095861	-0.00043648	9.95E-03	0.00072148
0.00020315	0.0059044	-0.00058008	1.08E-02	0.00026458
0.00019834	-0.0072966	-0.00016977	1.38E-02	0.00024484
-4.84E-05	-0.022556	0.00050605	1.37E-02	0.00012277
-0.00027311	-0.02622	0.00048146	8.24E-03	-0.00040526
-0.00022582	-0.021829	-0.00012413	-5.95E-04	-3.89E-05
1.86E-05	-0.016083	-0.0010646	-1.17E-02	0.00037339
0.00018278	-0.0081664	-0.0015697	-2.01E-02	0.0007698
0.00012997	0.0012204	-0.00088277	-1.86E-02	0.0025497
3.97E-05	0.0077466	-5.06E-05	-5.90E-03	0.0031273
4.43E-05	0.012505	-0.00038804	1.52E-02	0.0006763
5.91E-05	0.017505	-9.32E-05	3.66E-02	-0.00085762
-2.91E-06	0.017121	0.0021155	5.59E-02	-5.51E-05
-9.61E-05	0.0096499	0.0022432	0.065114	-0.00094717
-6.65E-05	0.0042165	-0.0011504	6.45E-02	-0.0031633
9.24E-06	-0.00063782	-0.0037857	0.055052	-0.00079101
-4.92E-05	-0.0050801	-0.0033043	3.04E-02	4.97E-03
-0.00015968	-0.0015903	-0.0019835	0.00074124	7.30E-03
-7.97E-05	0.0078287	-0.0022563	-2.71E-02	0.0071254
7.76E-05	0.019089	-0.0012401	-5.14E-02	0.0068755
3.95E-05	0.028467	0.00049606	-6.04E-02	0.0056622
-6.89E-05	0.027426	4.72E-05	-0.057138	0.0026449
-0.00013068	0.021025	-0.0025375	-3.94E-02	-0.00055176
-0.00010409	2.00E-02	-0.0055656	-1.44E-02	-0.0021032
-3.52E-05	0.02007	-0.003126	8.55E-03	-0.00079329
-2.92E-05	0.018605	0.0022631	0.024086	0.0030412
-5.84E-05	0.022696	0.0036383	2.84E-02	0.0029431
-0.00010106	0.030312	0.0034388	1.81E-02	-0.00096989
-0.00012424	0.03186	0.0065767	-3.96E-03	0.0036323
-0.00016203	0.033798	0.0094304	-0.02861	0.010058
-0.00020226	0.037311	0.0056298	-4.50E-02	0.0048863
-9.74E-05	0.034041	0.0044885	-0.051777	-0.0027708
6.42E-05	0.028297	0.0026208	-4.78E-02	-0.0085992
6.11E-05	0.023749	-0.0046098	-0.034853	-0.012604
-7.06E-05	0.017735	-0.0076566	-6.82E-03	-0.0059672
-0.00017644	0.012058	0.00042725	0.019088	0.00070358
-4.56E-05	0.0084769	0.010459	3.02E-02	-8.68E-03
0.00012111	0.0088737	0.0013948	3.62E-02	-0.012621
0.00014599	0.0034336	-5.79E-03	3.48E-02	0.0081945
9.53E-05	-0.014544	0.003114	0.024144	0.033503
7.70E-05	-0.038978	0.011212	9.42E-03	0.029593
0.00012099	-0.056066	0.017147	-0.0029098	0.0050485
0.00012429	-0.055524	0.025671	-7.65E-03	-0.0044297
2.74E-05	-0.051057	0.026464	-8.49E-03	-0.0057659
4.42E-06	-0.050087	0.012841	-1.05E-02	-0.019605
0.00014572	-5.03E-02	0.0005665	-1.51E-02	-0.023136
0.0001783	-0.042632	-0.0033986	-2.20E-02	-0.0027105
0.00011796	-0.016646	-0.0019976	-3.33E-02	0.0070014
7.25E-05	0.010753	0.0089714	-4.72E-02	-0.0018936
8.52E-05	0.026277	0.00028192	-6.04E-02	-0.0092526
7.71E-05	0.036848	-0.032312	-6.43E-02	0.00091976
3.41E-05	0.047487	-0.038972	-5.76E-02	0.031551
1.12E-05	0.049627	-0.028076	-3.76E-02	0.053057
-3.53E-05	0.041551	-0.016952	-1.48E-02	0.036682
-7.53E-05	0.026109	-0.007255	4.55E-03	0.013103
-4.22E-05	0.0077497	-0.0004338	1.67E-02	0.0074559
-2.57E-05	-0.0075707	0.00051994	2.70E-02	-0.0001098
-0.00011884	-0.030969	-0.015777	3.64E-02	-0.013119
-0.00018668	-0.057545	-0.023812	4.18E-02	-0.0092922
-8.17E-05	-0.071971	-0.018394	4.39E-02	0.0019885
-3.03E-05	-0.076697	-0.0095507	0.038397	-0.0020166
-7.29E-05	-0.077137	0.0045612	2.15E-02	-0.0054652
-3.19E-06	-0.075707	0.010252	2.22E-03	0.0026324
8.09E-05	-7.12E-02	-0.00032501	-1.17E-02	-0.0055297
1.27E-05	-0.059865	-0.011989	-1.68E-02	-0.014417
-6.17E-05	-0.036755	-0.011467	-1.06E-02	-0.001722
9.14E-05	-0.00085303	-0.0083567	1.47E-04	0.0056393
0.00020313	0.026841	-0.0059298	5.90E-03	0.0032143
1.69E-05	0.040102	-0.0014384	3.15E-03	0.0098636
-0.0001533	0.04218	-0.0010259	-2.28E-03	0.0068277
-0.00014505	0.039207	-0.0024397	-3.78E-03	-0.0043305
-0.00014545	0.040636	-0.0087494	3.34E-03	-0.0030509
-0.00027189	0.047777	-0.01944	1.59E-02	-0.0033418
-0.00022711	0.05376	-0.014045	2.71E-02	-0.015121
-8.90E-06	0.049708	0.023492	0.027364	-0.015533
5.35E-05	0.037547	0.057491	1.70E-02	-0.0083365
-1.31E-05	0.024705	0.039207	-2.14E-04	-0.02075
-8.83E-06	0.0050145	0.0016496	-2.14E-02	-0.031761
7.75E-05	-0.024991	-0.011595	-0.040834	-0.0048107
9.95E-05	-0.052317	0.0074567	-6.06E-02	0.033201
9.30E-05	-0.071484	0.026959	-0.0709	0.038876
0.00010855	-0.083253	0.011918	-0.074355	0.025681
4.00E-05	-0.08029	-0.010018	-0.069383	0.018368
-7.89E-05	-0.067612	-0.020218	-5.83E-02	0.019516
-9.63E-05	-0.057081	-0.023625	-2.63E-02	0.01736
-2.29E-05	-0.046801	-0.010759	1.31E-02	0.0072509
7.04E-05	-0.032556	-0.0076298	0.048445	-0.020772
0.0001373	-0.01875	-0.0028666	6.92E-02	-0.050707
0.00017003	-0.007533	0.01365	7.67E-02	-0.026306
0.00015468	0.0041613	0.017673	7.44E-02	0.026148
0.00010483	0.015235	0.025887	0.064402	0.039688
6.19E-05	0.014124	0.029938	0.047274	0.016783
4.65E-07	0.0060276	0.028066	0.024754	-0.0052176
-1.96E-05	0.0012928	3.51E-02	0.00234	-0.026503
3.21E-05	0.00093907	0.006424	-1.49E-02	-0.039701
6.79E-05	0.0048781	-0.022287	-2.19E-02	-0.026376
7.16E-05	0.0015175	-0.035764	-2.18E-02	-0.0057257
-4.24E-05	-0.0084874	-0.02358	-1.28E-02	0.0070142
-0.00033089	-0.0072745	0.024651	1.36E-03	0.0048778
-0.00032662	-0.0043717	0.018816	1.27E-02	-0.0098894
-3.05E-05	-0.01614	0.0079003	2.01E-02	-6.29E-03
0.00012767	-0.035996	0.013291	2.19E-02	0.038167
8.41E-05	-0.053362	0.011508	2.00E-02	0.059482
6.25E-05	-0.071494	0.02192	1.78E-02	0.041314
0.00010371	-0.094428	0.0049654	1.33E-02	0.0073587
6.42E-05	-0.11142	-0.017815	6.68E-03	-0.033341
-6.67E-05	-0.12001	-0.023297	-2.33E-03	-0.045723
-0.00014366	-0.12098	-0.020273	-9.84E-03	-0.02134
-0.00015973	-0.10662	-0.012345	-1.52E-02	-0.014274
-9.79E-05	-0.076634	-0.026887	-1.95E-02	-0.034923
1.34E-05	-0.051631	-0.026351	-2.49E-02	-0.031895
9.95E-05	-0.034015	-0.013869	-3.30E-02	-0.00032607
0.00015155	-0.020183	-0.013097	-4.16E-02	0.031258
8.26E-05	-0.016493	0.0074148	-4.77E-02	0.041679
-1.99E-05	-0.021387	0.022167	-4.84E-02	0.032228
-1.80E-05	-0.024542	0.021057	-4.58E-02	0.0022418
1.53E-05	-0.023873	0.015297	-3.57E-02	-0.018027
2.21E-05	-0.021172	-0.00080069	-1.80E-02	-0.016033
2.87E-05	-0.016466	-0.004231	2.41E-03	-0.011045
3.98E-05	-0.014813	0.015232	1.80E-02	-0.012961
-3.94E-06	-0.012215	0.023611	2.58E-02	-0.035354
-3.03E-05	-0.0040663	0.016622	2.60E-02	-0.088081
-4.75E-05	0.00030076	0.014897	1.92E-02	-0.1214
-6.33E-05	-0.0044747	0.014467	1.04E-02	-0.10822
9.23E-06	-0.0058446	-0.01083	2.47E-04	-0.088276
5.07E-05	0.0089099	-0.025298	-0.011942	-0.060447
-1.31E-05	0.032616	-0.0036768	-0.020512	0.010913
-9.71E-05	0.046183	0.03429	-2.19E-02	0.064256
-8.94E-05	0.047941	0.026174	-1.38E-02	0.050372
-1.20E-05	0.049166	-0.023696	1.73E-03	0.013625
7.37E-05	0.060176	-0.041087	1.76E-02	0.020294
0.00015388	0.084037	-0.014182	2.66E-02	0.04169
0.00022421	0.11887	0.0034641	2.81E-02	0.009287
0.00016168	1.48E-01	-0.013783	2.45E-02	-0.047251
-0.00010002	0.14051	-0.025499	0.020908	-0.061006
-0.00028145	0.1195	0.012183	2.13E-02	-0.038292
-0.00017282	0.09484	0.041158	2.54E-02	-0.019361
8.13E-06	0.070705	-0.0010754	3.30E-02	-0.032998
-5.57E-06	0.067022	-0.060194	0.03942	-0.057737
-0.00011982	0.069399	-0.068655	0.041124	-0.040628
-0.00014161	0.061837	-0.0119	0.037344	0.015298
-3.75E-05	0.03757	0.025693	2.41E-02	0.049642
1.92E-05	0.01709	-0.00088985	0.0042282	0.029793
1.81E-05	0.011908	-0.0071622	-1.27E-02	0.01269
0.00013874	0.0066882	0.023921	-2.20E-02	0.039683
0.0002038	-0.0096102	0.045913	-2.31E-02	0.052432
0.00013403	-0.024929	0.030298	-1.16E-02	0.023679
4.48E-07	-0.021895	-0.016206	1.14E-02	-0.01647
-0.00012644	-0.011728	-0.021057	2.88E-02	-0.022752
-0.00012519	-0.011105	0.04522	3.91E-02	0.0080207
-4.25E-05	-0.027615	0.086177	0.042805	0.020799
-1.09E-05	-0.039431	0.048222	3.62E-02	-0.021201
-6.59E-06	-0.037499	0.012533	0.024428	-0.055274
2.16E-06	-0.02675	0.039722	1.47E-02	-0.035325
4.29E-05	-0.0095946	0.087902	0.0073002	-0.00036363
7.29E-05	0.019958	0.077022	0.0039002	-0.0079081
0.00011937	0.051185	0.0075726	0.0041202	-0.04159
0.00022448	0.058361	-0.031239	0.0045579	-0.051367
0.00021761	0.045048	-0.0090156	4.85E-03	-0.041739
5.70E-05	0.029102	0.01671	4.00E-03	-0.066688
-7.01E-05	0.031759	0.0036048	-0.00024899	-0.11874
-8.47E-05	0.054968	-0.013327	-9.53E-03	-0.15194
6.75E-06	0.076461	0.002493	-2.28E-02	-0.16067
9.18E-05	0.087332	0.044846	-3.82E-02	-0.16118
-4.29E-05	0.088404	0.10226	-0.05069	-0.15983
-0.00018229	0.081596	0.16026	-6.02E-02	-0.16284
-0.00013625	0.085021	0.19493	-6.78E-02	-0.1697
-3.41E-05	0.094183	0.21463	-0.072955	-0.17269
-3.64E-05	0.097012	0.24197	-7.81E-02	-0.17181
-2.13E-05	0.094826	0.26831	-8.49E-02	-0.16955
0.0001035	0.088685	0.28605	-9.16E-02	-0.16415
0.00022285	0.072976	0.30767	-9.45E-02	-0.13728
0.00016107	0.051667	0.28713	-9.37E-02	-0.083993
6.38E-05	0.042452	0.17089	-9.09E-02	-0.048301
8.12E-06	0.042615	0.025781	-8.63E-02	-0.034312
-9.53E-05	0.039649	-0.092296	-0.083103	0.049497
-0.00014516	0.035401	-2.17E-01	-8.30E-02	0.23061
-6.51E-05	0.032583	-0.3839	-8.74E-02	0.35341
2.27E-06	0.036191	-0.50377	-9.70E-02	0.36897
-0.00010584	0.036014	-0.53737	-1.10E-01	0.399
-0.00012011	0.03004	-0.53398	-1.19E-01	0.47101
3.62E-05	0.022287	-0.52966	-1.22E-01	0.53709
9.48E-05	0.0067226	-0.54363	-1.13E-01	0.55664
-4.89E-05	-0.019311	-0.5848	-0.084651	0.4969
-0.00017028	-0.037309	-0.61589	-4.05E-02	0.38917
-7.98E-05	-0.040104	-0.52916	-6.33E-03	0.30113
7.58E-05	-0.048025	-0.31037	1.29E-02	0.23365
0.00014397	-0.054053	-0.089197	2.30E-02	0.19528
0.00011503	-0.047537	0.048175	2.42E-02	0.17717
3.55E-05	-0.035843	0.11704	1.78E-02	0.1393
-8.30E-06	-0.023432	0.18401	7.85E-03	0.087717
4.79E-05	-0.014482	0.22423	-2.83E-03	0.045167
8.49E-05	0.00158	0.22092	-3.32E-03	0.006854
9.72E-07	0.017026	0.21575	6.86E-03	-0.038548
-6.83E-05	0.027833	0.2067	2.29E-02	-0.093353
2.19E-05	0.038729	0.17697	0.03443	-0.18028
0.00013428	0.047955	0.12414	4.33E-02	-0.28529
8.91E-05	0.045891	0.056019	0.050805	-0.34817
2.64E-05	0.024471	0.013775	5.73E-02	-0.36114
-9.98E-06	-0.016241	0.038387	0.060973	-0.36835
-5.12E-05	-0.047331	0.085472	6.87E-02	-0.36771
-6.21E-05	-0.049964	0.11893	8.25E-02	-0.35961
-5.87E-05	-0.040943	0.15382	1.08E-01	-0.36246
-2.64E-05	-0.050517	0.18169	0.14049	-0.37338
3.11E-05	-0.057267	0.20413	1.67E-01	-3.94E-01
0.00015349	-0.045853	0.22163	0.16672	-0.42505
0.00016709	-0.023209	0.23599	0.12839	-0.44613
1.03E-05	0.00091673	0.26343	0.014665	-0.43122
-7.10E-05	0.018413	0.31623	-6.17E-02	-0.35985
6.75E-05	0.024157	0.3825	-0.095231	-0.2419
0.00026151	0.023367	0.43419	-1.21E-01	-0.1245
0.00022984	0.025935	0.44855	-0.13304	-4.28E-02
-1.49E-05	0.033698	0.43522	-1.37E-01	0.013196
-0.00013713	0.036784	0.41974	-1.19E-01	0.069134
-4.96E-05	0.037177	0.41688	-9.27E-02	0.14344
0.00012349	0.025505	0.41127	-7.22E-02	0.24645
0.00017932	0.0089011	0.35306	-6.73E-02	0.36105
5.99E-05	-0.013721	0.21632	-0.075162	0.44377
-6.48E-05	-0.043319	0.033362	-9.23E-02	0.48756
-0.00010224	-0.073326	-0.14683	-0.10966	0.51232
